employee_id,age,gender,years_at_company,job_role,monthly_income,work-life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
6897,48,Male,32,Technology,9554,1,3,3,0,Yes,24,Master’s Degree,Married,2,Entry,Medium,43,No,No,No,2,3,Left
32837,31,Male,23,Healthcare,7682,2,3,3,2,No,91,Bachelor’s Degree,Single,3,Entry,Small,61,Yes,Yes,No,1,1,Left
71968,57,Male,32,Media,6074,4,3,2,2,Yes,26,Associate Degree,Divorced,1,Senior,Small,33,No,No,No,3,2,Stayed
48420,29,Female,6,Technology,11387,3,3,3,0,Yes,18,Master’s Degree,Married,4,Entry,Medium,56,No,Yes,Yes,3,2,Stayed
23717,26,Female,16,Finance,9683,4,3,4,0,Yes,69,Bachelor’s Degree,Divorced,3,Mid,Small,60,No,No,No,3,2,Left
40873,36,Male,7,Finance,7678,1,3,1,0,Yes,76,Bachelor’s Degree,Single,3,Entry,Large,38,No,No,No,1,1,Left
66188,26,Female,5,Healthcare,8052,3,2,4,2,No,80,Associate Degree,Divorced,2,Entry,Small,20,No,No,No,3,3,Left
4654,43,Male,33,Education,4338,2,3,3,1,No,41,Master’s Degree,Single,0,Entry,Large,63,No,Yes,No,3,1,Left
29727,22,Male,7,Finance,10301,2,3,3,2,No,88,Bachelor’s Degree,Single,1,Mid,Small,20,No,No,No,4,1,Left
39251,28,Female,7,Healthcare,8331,4,4,3,1,No,51,Associate Degree,Single,0,Entry,Medium,20,No,No,Yes,3,3,Left
71730,36,Female,18,Media,6199,1,3,2,1,No,62,Associate Degree,Married,0,Mid,Large,54,No,No,No,1,3,Left
8880,21,Male,8,Technology,8039,3,4,3,1,No,5,High School,Divorced,0,Entry,Medium,29,No,No,Yes,2,1,Stayed
36005,43,Male,29,Education,4876,4,1,3,3,No,35,High School,Married,2,Mid,Large,78,No,No,No,3,2,Stayed
20500,42,Male,22,Finance,3502,1,3,3,0,No,18,High School,Single,1,Entry,Medium,67,Yes,No,No,4,3,Stayed
56790,37,Male,21,Technology,8119,2,3,4,0,No,93,Associate Degree,Single,1,Senior,Medium,54,Yes,No,No,1,4,Stayed
30830,34,Female,9,Education,4563,2,4,4,2,Yes,56,Master’s Degree,Single,1,Entry,Medium,17,Yes,No,Yes,1,3,Left
52304,43,Female,4,Finance,7740,1,3,3,0,No,16,Master’s Degree,Married,0,Mid,Medium,72,No,No,Yes,1,3,Stayed
40705,30,Female,16,Technology,7700,2,2,2,0,No,12,Bachelor’s Degree,Married,3,Senior,Medium,74,No,No,No,3,1,Stayed
24238,45,Male,28,Education,4153,1,3,3,2,No,40,Bachelor’s Degree,Married,2,Entry,Small,50,No,No,Yes,3,3,Stayed
38481,39,Male,25,Media,5311,3,4,3,0,No,38,Associate Degree,Married,4,Entry,Large,89,No,No,No,2,2,Stayed
32393,26,Male,7,Finance,6455,2,2,3,0,No,12,Bachelor’s Degree,Married,0,Mid,Small,47,No,No,No,2,3,Left
52940,56,Female,3,Media,6066,3,4,2,1,No,29,Bachelor’s Degree,Married,3,Mid,Medium,56,Yes,No,No,4,1,Stayed
10281,54,Male,14,Technology,9256,2,4,3,1,No,36,Bachelor’s Degree,Single,2,Mid,Medium,73,No,No,No,1,2,Left
6530,34,Male,8,Technology,11302,3,2,3,2,No,21,Bachelor’s Degree,Married,0,Mid,Medium,21,No,No,No,2,3,Stayed
72975,20,Male,4,Healthcare,8623,1,4,4,3,Yes,27,Master’s Degree,Married,2,Mid,Medium,33,No,No,Yes,2,1,Left
17123,36,Female,28,Technology,9103,4,2,3,0,Yes,16,Bachelor’s Degree,Single,3,Mid,Medium,95,No,No,No,1,1,Left
42185,40,Male,1,Technology,7885,1,2,3,0,Yes,37,Associate Degree,Married,0,Entry,Small,12,No,No,No,3,2,Left
43191,47,Male,16,Finance,6022,4,3,3,1,No,44,Master’s Degree,Divorced,0,Senior,Large,17,No,No,No,3,3,Stayed
72864,40,Male,12,Education,5031,3,2,2,1,No,67,Bachelor’s Degree,Single,0,Mid,Small,37,No,No,No,2,1,Left
56519,50,Male,18,Media,6352,4,3,3,0,No,12,Bachelor’s Degree,Single,0,Entry,Large,30,No,No,No,1,1,Left
17644,41,Female,28,Technology,7082,2,3,2,0,No,12,High School,Married,0,Senior,Medium,47,No,No,Yes,2,1,Stayed
11332,27,Female,11,Healthcare,7685,1,2,3,1,No,18,Master’s Degree,Single,2,Entry,Small,49,Yes,No,Yes,3,1,Stayed
45276,55,Female,26,Technology,8100,3,3,3,0,No,99,High School,Married,0,Senior,Small,50,Yes,No,No,1,2,Stayed
73297,37,Male,21,Finance,7028,2,2,3,2,Yes,26,Associate Degree,Married,1,Mid,Medium,58,No,No,No,4,1,Stayed
66566,31,Female,19,Technology,8633,1,3,3,0,Yes,30,Associate Degree,Married,5,Entry,Medium,52,No,No,No,1,1,Left
53199,57,Female,9,Healthcare,8296,3,3,3,1,No,85,Associate Degree,Married,0,Entry,Small,12,Yes,No,No,3,1,Stayed
36217,45,Female,22,Technology,9276,2,2,3,0,Yes,66,Master’s Degree,Married,0,Mid,Medium,36,No,No,No,3,1,Stayed
11097,30,Male,22,Technology,10450,4,3,2,1,No,52,Bachelor’s Degree,Single,4,Entry,Small,62,No,No,No,3,1,Left
24371,36,Male,6,Education,5247,2,3,2,1,No,90,High School,Single,1,Entry,Small,18,No,No,No,2,2,Left
23086,59,Male,2,Healthcare,7278,4,1,3,0,No,42,High School,Married,1,Senior,Medium,39,Yes,No,No,2,1,Stayed
7468,38,Female,30,Healthcare,8302,4,3,3,0,No,30,Associate Degree,Single,2,Entry,Medium,84,No,No,No,3,3,Left
6759,36,Male,3,Healthcare,6972,1,2,3,3,Yes,23,High School,Married,0,Mid,Small,35,No,No,No,1,1,Left
24136,37,Female,1,Healthcare,6864,2,3,3,0,No,60,Master’s Degree,Single,1,Senior,Medium,2,No,Yes,No,1,3,Left
65489,47,Female,2,Finance,8713,3,3,2,1,No,34,High School,Single,3,Mid,Medium,81,No,No,No,3,2,Left
72096,41,Male,30,Technology,7530,4,4,3,2,No,67,PhD,Married,3,Entry,Small,104,No,No,No,3,4,Stayed
28323,55,Female,30,Education,3912,3,3,3,0,No,34,PhD,Divorced,1,Entry,Small,81,No,No,No,1,3,Stayed
60363,29,Male,20,Education,4869,4,3,3,2,No,48,Bachelor’s Degree,Divorced,0,Mid,Large,47,No,No,No,3,2,Stayed
35460,54,Male,23,Technology,10540,3,3,3,0,No,94,Bachelor’s Degree,Single,2,Senior,Small,101,Yes,No,Yes,3,3,Stayed
7822,20,Male,11,Education,3543,4,4,3,0,Yes,49,Associate Degree,Divorced,1,Mid,Medium,56,No,No,No,3,1,Left
6484,53,Female,8,Technology,9513,3,2,3,1,No,81,Bachelor’s Degree,Divorced,4,Entry,Medium,46,No,No,Yes,1,4,Left
68654,51,Female,3,Healthcare,6052,4,3,4,1,No,91,Master’s Degree,Married,0,Entry,Small,54,No,Yes,No,1,3,Left
57112,59,Female,49,Education,3893,2,4,3,2,No,63,High School,Single,5,Senior,Large,118,Yes,No,Yes,3,1,Stayed
38875,33,Female,5,Healthcare,8942,4,4,3,0,Yes,49,Bachelor’s Degree,Married,1,Mid,Small,20,No,No,Yes,4,1,Left
49821,19,Male,2,Finance,12385,1,1,3,0,No,75,Associate Degree,Single,1,Mid,Medium,13,No,No,Yes,4,2,Left
20042,33,Female,17,Healthcare,7793,2,3,3,2,No,64,Bachelor’s Degree,Married,2,Entry,Large,76,No,No,No,3,1,Left
52181,35,Female,3,Technology,9769,4,3,4,1,Yes,92,Associate Degree,Divorced,1,Mid,Large,7,No,No,No,3,1,Stayed
18934,59,Female,41,Education,4996,4,2,3,0,No,10,Bachelor’s Degree,Single,3,Mid,Small,44,Yes,No,No,1,1,Stayed
12103,48,Male,7,Education,5748,3,3,3,0,No,77,Bachelor’s Degree,Single,0,Mid,Medium,15,Yes,No,No,3,1,Stayed
14077,38,Female,2,Healthcare,8451,3,2,2,0,No,33,Associate Degree,Married,1,Entry,Large,51,No,No,No,3,4,Left
65873,59,Male,32,Healthcare,9626,4,3,3,0,Yes,50,High School,Divorced,2,Senior,Small,56,No,No,Yes,1,3,Stayed
13996,35,Female,11,Finance,8094,1,4,3,1,Yes,34,Bachelor’s Degree,Married,5,Senior,Small,79,Yes,No,Yes,1,1,Stayed
9923,39,Female,18,Education,5338,4,4,2,2,Yes,35,Associate Degree,Single,0,Entry,Medium,68,No,No,No,2,1,Left
64940,36,Male,16,Education,3922,2,3,2,0,Yes,2,Associate Degree,Married,5,Mid,Large,87,No,No,No,2,2,Left
48632,26,Male,7,Technology,10836,3,2,4,1,No,46,PhD,Married,1,Entry,Medium,64,No,No,No,1,1,Stayed
41730,39,Male,20,Healthcare,8315,3,4,2,1,Yes,85,Associate Degree,Divorced,0,Mid,Medium,74,No,No,No,1,2,Stayed
12066,59,Male,10,Healthcare,7178,3,2,3,0,No,85,Associate Degree,Single,2,Mid,Medium,81,No,No,No,3,1,Left
44051,55,Male,27,Healthcare,7520,3,3,2,0,No,82,Master’s Degree,Single,3,Entry,Medium,82,No,No,No,3,3,Left
2323,58,Female,22,Technology,7997,3,2,4,0,No,88,Bachelor’s Degree,Divorced,0,Entry,Medium,71,No,No,No,1,2,Left
375,25,Female,5,Technology,9045,4,3,3,0,No,57,Bachelor’s Degree,Single,6,Entry,Medium,9,No,No,No,3,3,Left
57632,22,Male,2,Finance,10123,2,4,3,1,Yes,71,Bachelor’s Degree,Single,3,Entry,Medium,16,No,No,No,2,1,Left
21765,56,Female,25,Education,3392,2,4,3,0,No,5,Associate Degree,Single,0,Entry,Medium,91,No,No,No,2,2,Left
51734,46,Female,5,Technology,9256,1,3,3,4,No,47,PhD,Single,1,Entry,Medium,66,No,No,No,1,3,Left
35857,21,Male,11,Media,7028,3,1,3,3,Yes,88,Master’s Degree,Married,5,Mid,Small,68,No,No,No,2,3,Stayed
33331,39,Male,10,Education,4192,1,3,1,2,No,35,PhD,Married,2,Senior,Small,48,Yes,No,No,1,2,Stayed
20756,41,Female,19,Media,6411,1,4,2,0,Yes,96,Master’s Degree,Married,3,Mid,Large,52,Yes,No,No,3,2,Stayed
60559,48,Female,32,Healthcare,8795,4,3,3,2,Yes,24,PhD,Single,2,Mid,Large,52,No,No,No,1,1,Stayed
65397,37,Male,5,Media,5343,2,3,3,0,Yes,64,Master’s Degree,Single,0,Mid,Large,52,Yes,No,Yes,1,2,Left
73198,33,Male,22,Technology,9102,4,3,2,0,No,26,Associate Degree,Single,4,Senior,Medium,72,No,No,Yes,2,2,Stayed
13632,39,Male,8,Technology,10305,1,3,3,0,Yes,22,Associate Degree,Married,5,Senior,Medium,27,No,No,No,1,3,Stayed
17031,25,Male,10,Technology,8424,1,3,3,0,Yes,81,Associate Degree,Married,1,Entry,Medium,44,No,No,No,2,1,Left
31643,26,Male,4,Healthcare,8461,2,1,3,2,Yes,14,Associate Degree,Divorced,4,Mid,Small,49,No,No,No,3,1,Stayed
31299,40,Female,21,Technology,9459,3,3,3,1,Yes,92,Associate Degree,Married,3,Senior,Medium,96,No,No,No,3,1,Left
71616,35,Male,12,Finance,10861,3,3,3,0,No,52,Associate Degree,Divorced,3,Mid,Medium,57,No,No,No,3,3,Stayed
66589,34,Male,17,Healthcare,7406,2,4,3,0,Yes,55,Master’s Degree,Married,1,Entry,Medium,94,No,No,No,1,4,Left
25286,32,Male,23,Healthcare,10538,3,3,3,0,No,15,Bachelor’s Degree,Single,0,Entry,Small,40,No,No,No,2,2,Stayed
20469,52,Male,10,Education,2561,2,4,3,1,Yes,46,Associate Degree,Married,0,Senior,Medium,28,No,No,No,3,1,Stayed
11853,31,Male,23,Technology,9205,4,4,4,3,Yes,72,Master’s Degree,Married,1,Entry,Medium,58,No,No,No,2,2,Stayed
24522,50,Female,23,Media,6742,3,3,4,1,No,62,Master’s Degree,Single,2,Senior,Large,79,No,No,Yes,3,1,Stayed
44241,28,Female,7,Education,5038,2,3,3,1,Yes,41,Associate Degree,Married,2,Mid,Medium,52,No,No,No,3,4,Left
19133,30,Male,10,Education,3337,3,3,4,1,Yes,3,Associate Degree,Married,2,Mid,Medium,65,No,No,No,3,2,Stayed
65532,58,Female,44,Technology,8917,2,3,2,2,No,87,Master’s Degree,Divorced,4,Mid,Small,72,No,No,No,2,1,Left
47211,43,Female,5,Healthcare,7678,2,2,3,3,No,51,Associate Degree,Married,2,Mid,Small,76,No,No,No,1,1,Left
54030,33,Male,2,Education,4405,2,3,3,1,No,94,Master’s Degree,Single,4,Senior,Medium,14,No,No,No,3,2,Left
24014,21,Male,6,Media,5974,2,4,3,0,No,35,Associate Degree,Single,0,Entry,Small,16,No,No,Yes,1,3,Left
12558,27,Male,19,Finance,8004,3,1,3,0,No,45,Master’s Degree,Married,1,Entry,Medium,86,No,No,Yes,1,3,Stayed
70512,40,Female,4,Finance,8582,3,4,4,2,Yes,59,Associate Degree,Married,2,Mid,Large,43,No,No,No,3,2,Stayed
22378,30,Female,2,Finance,10950,3,3,3,1,No,1,Bachelor’s Degree,Single,1,Entry,Large,70,No,No,No,1,4,Left
64873,36,Male,8,Technology,10416,2,3,3,2,No,42,Master’s Degree,Married,3,Mid,Medium,50,No,No,No,1,2,Stayed
58886,19,Male,1,Technology,11224,2,4,3,0,No,34,Bachelor’s Degree,Married,1,Mid,Large,11,No,No,Yes,3,1,Stayed
60176,44,Female,12,Media,6920,2,4,3,0,No,89,Master’s Degree,Married,0,Mid,Small,46,Yes,No,Yes,3,2,Left
73769,22,Female,5,Healthcare,8545,4,3,3,1,Yes,89,Bachelor’s Degree,Married,0,Mid,Medium,22,No,No,No,2,1,Stayed
4417,42,Male,1,Healthcare,9134,3,3,2,0,Yes,5,High School,Single,3,Entry,Medium,48,No,No,No,3,2,Stayed
9843,48,Male,3,Finance,7114,1,3,4,1,No,84,Master’s Degree,Married,2,Senior,Medium,8,No,No,No,3,3,Stayed
16394,56,Male,30,Healthcare,6666,3,3,3,2,No,55,PhD,Single,0,Mid,Large,93,No,No,No,4,1,Left
59972,42,Female,17,Healthcare,5802,2,3,3,2,No,98,High School,Divorced,5,Mid,Large,90,No,No,No,3,1,Stayed
11543,44,Male,10,Healthcare,8581,1,3,3,0,No,31,High School,Married,3,Entry,Medium,15,No,No,No,2,3,Left
21596,21,Female,12,Technology,9911,2,2,4,1,No,74,Bachelor’s Degree,Married,3,Mid,Medium,32,No,No,No,2,2,Left
11941,55,Male,45,Technology,7609,3,4,4,0,No,22,Bachelor’s Degree,Married,0,Mid,Large,119,No,No,No,4,2,Left
3714,18,Female,10,Healthcare,5753,3,2,3,0,No,95,Associate Degree,Married,2,Mid,Small,49,No,No,No,3,1,Stayed
52761,27,Male,8,Healthcare,9479,1,1,3,0,No,79,Associate Degree,Single,0,Senior,Medium,17,Yes,No,No,3,2,Left
11567,41,Male,8,Education,4142,3,3,3,0,No,31,High School,Single,0,Entry,Medium,72,No,No,No,2,1,Left
73557,58,Male,5,Healthcare,7123,2,2,2,0,Yes,32,High School,Married,1,Entry,Large,35,No,No,No,1,1,Stayed
46819,43,Male,22,Media,5559,2,2,4,1,No,57,Master’s Degree,Single,1,Senior,Medium,87,No,No,Yes,3,2,Stayed
69944,55,Female,4,Finance,9447,3,3,2,0,Yes,88,Bachelor’s Degree,Single,2,Mid,Small,27,No,No,No,3,2,Stayed
39229,28,Female,8,Technology,11166,4,3,4,2,No,54,Associate Degree,Single,1,Senior,Medium,18,No,No,No,2,1,Stayed
61634,55,Female,41,Finance,7672,1,3,3,0,No,50,High School,Single,2,Senior,Medium,75,No,No,No,3,1,Stayed
4919,55,Male,12,Media,5755,3,3,3,1,Yes,24,Associate Degree,Divorced,3,Mid,Small,32,No,No,No,3,1,Left
54980,52,Male,22,Technology,7723,3,3,4,1,Yes,24,Master’s Degree,Married,0,Mid,Large,65,Yes,No,No,3,3,Stayed
74015,26,Male,15,Technology,8706,2,1,3,1,No,72,Master’s Degree,Divorced,0,Entry,Medium,32,Yes,No,No,3,3,Left
44719,26,Female,16,Healthcare,8393,3,2,2,3,No,46,High School,Married,1,Mid,Medium,55,No,No,No,2,1,Stayed
59476,38,Female,25,Education,4053,3,3,3,4,Yes,65,Master’s Degree,Single,5,Senior,Medium,101,No,No,No,3,2,Stayed
55687,41,Male,25,Education,2791,1,4,3,0,No,7,High School,Single,2,Mid,Small,95,No,No,No,3,3,Left
15200,44,Male,7,Technology,11435,2,3,3,0,No,96,PhD,Married,1,Senior,Large,8,Yes,Yes,No,3,1,Stayed
70871,39,Male,8,Finance,9098,4,1,1,0,No,57,PhD,Single,3,Entry,Medium,71,No,No,No,3,1,Left
26773,53,Male,39,Healthcare,7378,2,4,2,0,No,27,Master’s Degree,Single,1,Mid,Large,98,No,No,No,1,1,Left
45176,53,Male,45,Education,3610,1,1,4,1,No,7,High School,Single,4,Senior,Medium,89,No,No,Yes,4,2,Stayed
50262,22,Male,4,Education,4865,4,3,2,1,No,48,Associate Degree,Married,0,Mid,Large,47,Yes,No,Yes,4,3,Stayed
20209,32,Female,5,Education,6455,4,3,3,0,Yes,77,High School,Married,5,Mid,Large,33,No,No,No,2,4,Stayed
62862,24,Male,16,Education,4821,1,3,3,0,Yes,31,Master’s Degree,Divorced,0,Entry,Small,64,No,No,Yes,1,3,Left
48021,46,Female,33,Healthcare,6784,2,3,2,1,Yes,83,Associate Degree,Married,4,Mid,Small,65,No,No,No,3,2,Stayed
65850,49,Male,16,Healthcare,8132,2,3,4,0,Yes,72,Associate Degree,Divorced,1,Mid,Small,40,No,No,No,4,1,Stayed
7965,34,Female,20,Media,6273,1,2,4,0,Yes,80,Associate Degree,Single,3,Senior,Small,22,No,No,No,3,3,Left
12521,18,Female,7,Technology,10814,4,3,4,0,Yes,92,PhD,Single,0,Entry,Medium,77,No,No,No,4,3,Left
34396,29,Female,18,Education,5511,4,2,3,1,Yes,7,Master’s Degree,Married,4,Mid,Medium,79,No,No,No,4,3,Stayed
44358,42,Male,22,Education,3690,1,2,2,0,No,73,PhD,Married,4,Entry,Medium,27,No,No,Yes,3,1,Stayed
67644,28,Male,3,Finance,9793,3,4,2,0,No,19,High School,Married,0,Entry,Large,79,No,No,Yes,2,1,Left
13932,18,Male,1,Education,5260,3,4,4,0,Yes,66,High School,Single,1,Senior,Small,77,No,No,Yes,2,1,Stayed
22945,52,Male,27,Technology,7339,3,2,3,0,No,60,Bachelor’s Degree,Married,0,Entry,Large,33,No,No,No,3,3,Stayed
43091,27,Male,8,Finance,8943,4,3,3,0,Yes,17,Bachelor’s Degree,Married,3,Entry,Small,65,No,No,No,3,2,Left
34296,18,Female,4,Healthcare,7691,4,3,3,1,Yes,66,Bachelor’s Degree,Single,3,Entry,Large,59,No,No,No,3,3,Left
5947,48,Male,25,Education,5328,3,3,3,1,No,59,High School,Single,1,Entry,Medium,77,No,No,No,2,2,Left
70281,43,Male,7,Education,4247,3,4,2,0,No,92,Bachelor’s Degree,Single,0,Entry,Medium,37,No,No,Yes,3,2,Left
73640,26,Male,8,Technology,7760,4,3,3,2,No,18,Associate Degree,Divorced,0,Mid,Medium,25,No,No,No,1,1,Stayed
32929,30,Female,5,Media,6764,1,3,4,2,Yes,17,Associate Degree,Single,2,Senior,Medium,25,No,No,No,1,3,Left
59831,25,Male,15,Healthcare,9349,4,3,3,2,No,1,High School,Married,0,Mid,Large,21,No,No,Yes,2,1,Stayed
59330,20,Female,5,Media,6041,2,3,3,0,Yes,54,High School,Married,3,Entry,Small,79,No,No,No,4,1,Left
15208,52,Male,4,Finance,8043,4,3,3,0,Yes,96,Master’s Degree,Divorced,2,Senior,Small,80,No,No,No,1,1,Stayed
12784,28,Male,10,Media,6173,2,3,4,0,Yes,99,Bachelor’s Degree,Single,0,Entry,Medium,49,Yes,No,No,3,1,Stayed
52900,38,Female,20,Healthcare,6840,4,4,3,0,No,31,Bachelor’s Degree,Single,0,Mid,Medium,33,Yes,No,No,1,1,Left
16822,26,Female,1,Healthcare,8124,3,3,3,1,No,83,Associate Degree,Married,4,Senior,Medium,61,Yes,No,No,1,2,Stayed
73217,35,Female,11,Healthcare,7398,4,2,3,2,No,41,Bachelor’s Degree,Divorced,1,Entry,Large,59,No,No,No,2,1,Left
32756,21,Male,6,Healthcare,7685,3,3,3,0,No,8,Associate Degree,Single,1,Entry,Medium,9,No,No,No,3,2,Left
50056,32,Female,11,Technology,8762,2,1,3,3,No,25,Bachelor’s Degree,Married,0,Mid,Medium,74,Yes,No,No,1,1,Stayed
50765,52,Female,22,Healthcare,9520,3,2,3,0,No,98,Master’s Degree,Married,0,Entry,Medium,35,No,No,No,3,2,Left
730,59,Female,37,Media,6817,3,2,3,4,No,14,Associate Degree,Married,1,Mid,Small,105,Yes,No,No,3,3,Stayed
62979,58,Male,50,Healthcare,8455,3,3,4,0,No,89,Associate Degree,Married,0,Entry,Large,91,No,No,No,3,2,Left
44518,47,Male,3,Technology,9029,2,4,1,2,Yes,73,Bachelor’s Degree,Divorced,3,Senior,Large,68,No,No,No,3,2,Stayed
15394,57,Male,40,Technology,10416,1,4,3,0,Yes,66,Bachelor’s Degree,Married,1,Mid,Large,85,No,No,No,3,2,Stayed
70176,20,Female,12,Media,5926,2,3,4,2,No,40,Bachelor’s Degree,Single,1,Entry,Small,29,Yes,No,Yes,2,1,Stayed
16707,25,Female,3,Technology,10618,4,3,3,1,No,74,High School,Married,2,Entry,Small,81,Yes,No,No,2,1,Left
41889,18,Male,4,Media,6381,1,3,3,0,No,22,Bachelor’s Degree,Married,0,Mid,Medium,37,No,No,Yes,3,1,Stayed
70431,57,Male,45,Education,4204,3,3,4,1,Yes,51,Master’s Degree,Single,4,Mid,Medium,57,No,No,No,1,1,Left
30013,57,Male,30,Education,4374,4,2,3,1,No,50,Associate Degree,Single,0,Mid,Medium,71,No,No,No,3,2,Stayed
8642,23,Male,8,Healthcare,7323,1,3,3,2,No,69,Master’s Degree,Single,2,Mid,Small,67,No,No,No,2,2,Left
36035,23,Male,9,Technology,6923,2,1,3,2,Yes,70,Associate Degree,Married,1,Mid,Medium,19,No,No,No,3,1,Left
81,18,Male,5,Technology,9572,2,3,4,0,No,46,Master’s Degree,Married,1,Entry,Large,54,No,No,Yes,1,1,Stayed
27090,43,Male,10,Finance,6897,3,3,3,1,Yes,53,Bachelor’s Degree,Single,3,Entry,Large,81,No,No,No,3,2,Left
62757,29,Male,19,Healthcare,8225,3,3,2,1,No,99,Bachelor’s Degree,Married,3,Senior,Medium,95,Yes,No,Yes,3,1,Stayed
630,45,Male,1,Media,4612,1,2,4,2,Yes,40,High School,Married,3,Entry,Medium,20,No,No,No,1,2,Left
56436,48,Female,27,Technology,6426,2,4,3,0,Yes,16,High School,Married,0,Mid,Medium,74,No,No,No,1,1,Left
21446,28,Male,5,Healthcare,7402,2,2,3,3,No,53,Bachelor’s Degree,Married,5,Mid,Small,7,No,No,Yes,3,1,Stayed
61116,40,Male,25,Media,5968,4,3,3,0,Yes,78,High School,Divorced,0,Senior,Medium,97,No,No,No,3,1,Stayed
875,43,Male,26,Finance,9773,3,2,3,0,No,54,High School,Married,1,Mid,Small,76,Yes,No,No,2,1,Stayed
7107,20,Male,7,Technology,6155,2,2,4,3,No,98,High School,Single,1,Mid,Medium,14,No,No,No,3,3,Stayed
12821,37,Male,2,Technology,9861,2,4,3,1,No,40,High School,Married,1,Entry,Large,25,No,No,No,2,3,Left
6544,35,Male,8,Technology,10479,3,4,3,2,Yes,69,Associate Degree,Married,2,Mid,Medium,61,No,No,No,3,1,Left
73636,24,Female,10,Education,5225,3,4,2,0,No,33,Master’s Degree,Divorced,3,Mid,Large,71,No,No,No,1,3,Left
42664,37,Male,17,Healthcare,6419,1,3,3,3,Yes,18,High School,Divorced,1,Entry,Medium,58,No,No,No,1,2,Stayed
2219,33,Female,1,Technology,9704,3,3,4,1,No,40,Associate Degree,Single,2,Mid,Medium,3,No,No,Yes,4,3,Left
47104,30,Male,17,Technology,8703,1,4,3,2,Yes,13,Master’s Degree,Divorced,4,Entry,Small,45,Yes,No,No,1,3,Left
4752,47,Male,6,Finance,7618,2,3,4,1,No,18,Bachelor’s Degree,Married,3,Entry,Medium,12,No,No,No,3,1,Left
27368,54,Female,14,Media,5213,2,3,3,2,Yes,4,Associate Degree,Married,1,Mid,Medium,75,No,No,No,1,1,Stayed
55591,49,Female,23,Media,6003,2,3,3,2,No,91,High School,Married,5,Entry,Large,39,No,No,No,1,3,Left
16903,56,Male,17,Education,3655,2,2,3,0,No,78,High School,Divorced,5,Mid,Small,41,No,No,No,2,2,Left
66165,30,Female,5,Finance,11383,3,3,3,2,Yes,48,Bachelor’s Degree,Married,1,Mid,Large,57,No,No,No,3,2,Stayed
56371,57,Male,14,Media,5698,3,3,4,2,Yes,10,High School,Single,3,Senior,Medium,58,Yes,No,No,3,1,Stayed
24656,21,Female,3,Media,6073,3,4,3,0,Yes,51,Associate Degree,Single,2,Mid,Small,67,Yes,No,No,3,4,Stayed
57464,33,Female,12,Healthcare,9530,2,3,3,1,No,15,Associate Degree,Married,0,Mid,Medium,63,Yes,No,No,3,2,Stayed
31204,37,Male,2,Technology,8299,3,3,2,0,No,81,High School,Married,4,Mid,Small,25,No,No,No,4,2,Stayed
66611,53,Male,26,Healthcare,8430,2,3,3,2,No,56,High School,Married,1,Mid,Medium,56,No,No,No,2,2,Left
6166,34,Male,10,Technology,10128,4,3,4,0,No,72,High School,Married,2,Senior,Small,43,No,No,No,1,2,Stayed
73062,39,Female,17,Technology,7594,4,4,3,0,Yes,30,High School,Married,0,Entry,Small,54,No,No,No,2,2,Stayed
59880,46,Male,29,Healthcare,7551,3,1,1,1,Yes,41,Master’s Degree,Single,0,Mid,Small,31,Yes,No,No,2,1,Stayed
64258,54,Male,9,Healthcare,8267,3,3,3,3,Yes,98,Bachelor’s Degree,Married,0,Entry,Small,31,No,No,No,1,2,Stayed
70609,31,Male,23,Finance,9351,3,3,3,0,Yes,36,Master’s Degree,Married,0,Entry,Medium,29,No,No,No,3,1,Stayed
64217,48,Female,7,Education,3224,3,3,3,3,Yes,41,High School,Married,0,Entry,Medium,60,No,No,No,1,3,Stayed
16132,32,Male,7,Healthcare,6636,4,3,1,0,No,74,Bachelor’s Degree,Divorced,2,Senior,Large,28,No,No,No,3,3,Stayed
12068,21,Male,7,Technology,10311,3,3,3,0,Yes,4,High School,Single,1,Entry,Medium,49,No,Yes,No,4,1,Left
12291,54,Male,33,Media,5592,3,3,3,2,Yes,75,Bachelor’s Degree,Divorced,4,Mid,Medium,87,No,No,No,3,1,Stayed
54924,27,Male,17,Education,3663,1,2,4,0,No,11,Bachelor’s Degree,Married,0,Entry,Small,70,No,Yes,No,1,3,Left
35445,22,Male,12,Healthcare,6544,3,3,4,1,No,46,Bachelor’s Degree,Single,4,Entry,Large,42,No,No,No,4,3,Stayed
13859,26,Female,7,Healthcare,6857,3,2,3,1,Yes,30,Associate Degree,Married,1,Senior,Medium,78,No,No,No,4,4,Stayed
55430,46,Female,4,Media,6611,2,2,3,2,Yes,91,High School,Married,3,Mid,Medium,20,Yes,No,No,3,1,Stayed
34356,56,Female,44,Technology,7884,3,3,4,1,No,11,High School,Single,4,Mid,Small,117,No,No,No,1,1,Stayed
58207,59,Female,20,Healthcare,10493,3,2,4,0,Yes,29,High School,Married,0,Mid,Small,73,No,No,No,2,1,Stayed
63358,46,Male,38,Media,5320,3,2,4,0,No,62,Bachelor’s Degree,Married,2,Senior,Small,113,No,No,No,3,2,Stayed
46335,47,Female,20,Technology,10274,2,1,3,0,No,53,High School,Married,2,Senior,Large,26,No,No,No,3,1,Stayed
